state,level,week,year
AZ,2,48,2014
AZ,2,49,2014
AZ,2,50,2014
AZ,2,51,2014
AZ,4,52,2014
AZ,5,53,2015
AZ,5,1,2015
AZ,7,2,2015
AZ,8,3,2015
AZ,7,4,2015
AZ,7,5,2015
AZ,4,6,2015
AZ,5,7,2015
AZ,4,8,2015
AZ,3,9,2015
AZ,2,10,2015
AZ,3,11,2015
AZ,1,12,2015
AZ,2,13,2015
AZ,1,14,2015
AZ,1,15,2015
AZ,1,16,2015
AZ,2,17,2015
AZ,1,18,2015
AZ,1,19,2015
AZ,1,20,2015
AZ,1,21,2015
AZ,1,22,2015
AZ,1,23,2015
AZ,1,24,2015
AZ,1,25,2015
AZ,1,26,2015
AZ,1,27,2015
AZ,1,28,2015
AZ,1,29,2015
AZ,1,30,2015
AZ,1,31,2015
AZ,1,32,2015
AZ,1,33,2015
AZ,1,34,2015
AZ,1,35,2015
AZ,1,36,2015
AZ,1,37,2015
AZ,1,38,2015
AZ,1,39,2015
AZ,1,40,2015
AZ,2,41,2015
AZ,2,42,2015
AZ,3,43,2015
AZ,3,44,2015
AZ,3,45,2015
AZ,3,46,2015
AZ,3,47,2015
AZ,4,48,2015
AZ,4,49,2015
AZ,4,50,2015
AZ,6,51,2015
AZ,5,52,2016
AZ,5,1,2016
AZ,5,2,2016
AZ,6,3,2016
AZ,7,4,2016
AZ,9,5,2016
AZ,10,6,2016
AZ,10,7,2016
AZ,10,8,2016
AZ,10,9,2016
AZ,10,10,2016
AZ,8,11,2016
AZ,1,40,2008
AZ,1,41,2008
AZ,1,42,2008
AZ,1,43,2008
AZ,1,44,2008
AZ,1,45,2008
AZ,1,46,2008
AZ,1,47,2008
AZ,1,48,2008
AZ,1,49,2008
AZ,1,50,2008
AZ,1,51,2008
AZ,1,52,2008
AZ,1,53,2009
AZ,1,1,2009
AZ,1,2,2009
AZ,1,3,2009
AZ,1,4,2009
AZ,1,5,2009
AZ,1,6,2009
AZ,2,7,2009
AZ,1,8,2009
AZ,1,9,2009
AZ,1,10,2009
AZ,1,11,2009
AZ,1,12,2009
AZ,1,13,2009
AZ,1,14,2009
AZ,1,15,2009
AZ,1,16,2009
AZ,7,17,2009
AZ,3,18,2009
AZ,1,19,2009
AZ,1,20,2009
AZ,1,21,2009
AZ,1,22,2009
AZ,1,23,2009
AZ,1,24,2009
AZ,1,25,2009
AZ,1,26,2009
AZ,1,27,2009
AZ,1,28,2009
AZ,1,29,2009
AZ,1,30,2009
AZ,1,31,2009
AZ,1,32,2009
AZ,1,33,2009
AZ,1,34,2009
AZ,3,35,2009
AZ,3,36,2009
AZ,2,37,2009
AZ,5,38,2009
AZ,8,39,2009
AZ,10,40,2009
AZ,10,41,2009
AZ,8,42,2009
AZ,6,43,2009
AZ,6,44,2009
AZ,4,45,2009
AZ,2,46,2009
AZ,4,47,2009
AZ,1,48,2009
AZ,1,49,2009
AZ,1,50,2009
AZ,1,51,2009
AZ,1,52,2010
AZ,1,1,2010
AZ,1,2,2010
AZ,1,3,2010
AZ,1,4,2010
AZ,1,5,2010
AZ,1,6,2010
AZ,1,7,2010
AZ,1,8,2010
AZ,1,9,2010
AZ,1,10,2010
AZ,1,11,2010
AZ,1,12,2010
AZ,1,13,2010
AZ,1,14,2010
AZ,1,15,2010
AZ,1,16,2010
AZ,1,17,2010
AZ,1,18,2010
AZ,1,19,2010
AZ,1,20,2010
AZ,1,21,2010
AZ,1,22,2010
AZ,1,23,2010
AZ,1,24,2010
AZ,1,25,2010
AZ,1,26,2010
AZ,1,27,2010
AZ,1,28,2010
AZ,1,29,2010
AZ,1,30,2010
AZ,1,31,2010
AZ,1,32,2010
AZ,1,33,2010
AZ,1,34,2010
AZ,1,35,2010
AZ,1,36,2010
AZ,1,37,2010
AZ,1,38,2010
AZ,1,39,2010
AZ,1,40,2010
AZ,1,41,2010
AZ,1,42,2010
AZ,1,43,2010
AZ,1,44,2010
AZ,1,45,2010
AZ,1,46,2010
AZ,1,47,2010
AZ,2,48,2010
AZ,5,49,2010
AZ,4,50,2010
AZ,5,51,2010
AZ,1,52,2011
AZ,2,1,2011
AZ,3,2,2011
AZ,5,3,2011
AZ,5,4,2011
AZ,5,5,2011
AZ,6,6,2011
AZ,6,7,2011
AZ,4,8,2011
AZ,3,9,2011
AZ,3,10,2011
AZ,1,11,2011
AZ,1,12,2011
AZ,1,13,2011
AZ,1,14,2011
AZ,1,15,2011
AZ,1,16,2011
AZ,1,17,2011
AZ,1,18,2011
AZ,1,19,2011
AZ,1,20,2011
AZ,1,21,2011
AZ,1,22,2011
AZ,1,23,2011
AZ,1,24,2011
AZ,1,25,2011
AZ,1,26,2011
AZ,1,27,2011
AZ,1,28,2011
AZ,1,29,2011
AZ,1,30,2011
AZ,1,31,2011
AZ,1,32,2011
AZ,1,33,2011
AZ,1,34,2011
AZ,1,35,2011
AZ,1,36,2011
AZ,1,37,2011
AZ,1,38,2011
AZ,1,39,2011
AZ,1,40,2011
AZ,1,41,2011
AZ,1,42,2011
AZ,1,43,2011
AZ,1,44,2011
AZ,1,45,2011
AZ,1,46,2011
AZ,1,47,2011
AZ,1,48,2011
AZ,1,49,2011
AZ,1,50,2011
AZ,1,51,2011
AZ,1,52,2011
AZ,1,1,2012
AZ,1,2,2012
AZ,1,3,2012
AZ,1,4,2012
AZ,2,5,2012
AZ,1,6,2012
AZ,3,7,2012
AZ,3,8,2012
AZ,2,9,2012
AZ,2,10,2012
AZ,2,11,2012
AZ,2,12,2012
AZ,2,13,2012
AZ,2,14,2012
AZ,2,15,2012
AZ,1,16,2012
AZ,1,17,2012
AZ,1,18,2012
AZ,1,19,2012
AZ,1,20,2012
AZ,1,21,2012
AZ,1,22,2012
AZ,1,23,2012
AZ,1,24,2012
AZ,1,25,2012
AZ,1,26,2012
AZ,1,27,2012
AZ,1,28,2012
AZ,5,47,2019
AZ,5,48,2019
AZ,6,49,2019
AZ,6,50,2019
AZ,6,51,2019
AZ,10,52,2019
AZ,10,1,2020
AZ,6,2,2020
AZ,9,3,2020
AZ,10,4,2020
AZ,9,5,2020
AZ,9,6,2020
AZ,6,7,2020
AZ,9,8,2020
AZ,5,9,2020
AZ,3,10,2020
AZ,5,11,2020
AZ,6,12,2020
AZ,7,13,2020
AZ,4,14,2020
AZ,1,15,2020
AZ,2,16,2020
AZ,1,17,2020
AZ,1,18,2020
AZ,1,19,2020
AZ,1,20,2020
AZ,1,21,2020
AZ,1,22,2020
AZ,1,23,2020
AZ,1,24,2020
AZ,1,25,2020
AZ,1,26,2020
AZ,1,27,2020
AZ,1,28,2020
AZ,1,29,2020
AZ,1,30,2020
AZ,1,31,2020
AZ,1,32,2020
AZ,1,33,2020
AZ,1,34,2020
AZ,1,35,2020
AZ,1,36,2020
AZ,1,37,2020
AZ,1,38,2020
AZ,1,39,2020
AZ,1,40,2020
AZ,1,41,2020
AZ,1,42,2020
AZ,1,43,2020
AZ,6,12,2016
AZ,6,13,2016
AZ,5,14,2016
AZ,6,15,2016
AZ,5,16,2016
AZ,4,17,2016
AZ,3,18,2016
AZ,3,19,2016
AZ,3,20,2016
AZ,2,21,2016
AZ,2,22,2016
AZ,2,23,2016
AZ,2,24,2016
AZ,1,25,2016
AZ,1,26,2016
AZ,1,27,2016
AZ,1,28,2016
AZ,1,29,2016
AZ,1,30,2016
AZ,1,31,2016
AZ,1,32,2016
AZ,1,33,2016
AZ,1,34,2016
AZ,1,35,2016
AZ,1,36,2016
AZ,1,37,2016
AZ,1,38,2016
AZ,1,39,2016
AZ,2,40,2016
AZ,1,41,2016
AZ,1,42,2016
AZ,1,43,2016
AZ,1,44,2016
AZ,1,45,2016
AZ,2,46,2016
AZ,2,47,2016
AZ,2,48,2016
AZ,3,49,2016
AZ,4,50,2016
AZ,5,51,2016
AZ,5,52,2016
AZ,5,1,2017
AZ,4,2,2017
AZ,5,3,2017
AZ,4,4,2017
AZ,5,5,2017
AZ,5,6,2017
AZ,5,7,2017
AZ,5,8,2017
AZ,5,9,2017
AZ,5,10,2017
AZ,4,11,2017
AZ,4,12,2017
AZ,4,13,2017
AZ,4,14,2017
AZ,3,15,2017
AZ,3,16,2017
AZ,5,17,2017
AZ,4,18,2017
AZ,3,19,2017
AZ,4,20,2017
AZ,4,21,2017
AZ,3,22,2017
AZ,2,23,2017
AZ,2,24,2017
AZ,1,25,2017
AZ,1,26,2017
AZ,1,27,2017
AZ,1,28,2017
AZ,1,29,2017
AZ,1,30,2017
AZ,1,31,2017
AZ,1,32,2017
AZ,2,33,2017
AZ,4,34,2017
AZ,3,35,2017
AZ,2,36,2017
AZ,2,37,2017
AZ,1,38,2017
AZ,1,39,2017
AZ,2,40,2017
AZ,2,41,2017
AZ,1,42,2017
AZ,2,43,2017
AZ,3,44,2017
AZ,3,45,2017
AZ,3,46,2017
AZ,3,47,2017
AZ,6,48,2017
AZ,6,49,2017
AZ,10,50,2017
AZ,10,51,2017
AZ,10,52,2017
AZ,10,1,2018
AZ,10,2,2018
AZ,10,3,2018
AZ,10,4,2018
AZ,10,5,2018
AZ,10,6,2018
AZ,10,7,2018
AZ,10,8,2018
AZ,9,9,2018
AZ,8,10,2018
AZ,8,11,2018
AZ,7,12,2018
AZ,6,13,2018
AZ,5,14,2018
AZ,5,15,2018
AZ,4,16,2018
AZ,4,17,2018
AZ,4,18,2018
AZ,3,19,2018
AZ,3,20,2018
AZ,3,21,2018
AZ,3,22,2018
AZ,1,23,2018
AZ,2,24,2018
AZ,2,25,2018
AZ,1,26,2018
AZ,2,27,2018
AZ,1,28,2018
AZ,1,29,2018
AZ,1,30,2018
AZ,1,31,2018
AZ,1,32,2018
AZ,2,33,2018
AZ,3,34,2018
AZ,3,35,2018
AZ,2,36,2018
AZ,2,37,2018
AZ,2,38,2018
AZ,3,39,2018
AZ,1,40,2018
AZ,1,41,2018
AZ,1,42,2018
AZ,1,43,2018
AZ,1,44,2018
AZ,2,45,2018
AZ,2,46,2018
AZ,3,47,2018
AZ,4,48,2018
AZ,3,49,2018
AZ,5,50,2018
AZ,5,51,2018
AZ,8,52,2018
AZ,7,1,2019
AZ,8,2,2019
AZ,6,3,2019
AZ,7,4,2019
AZ,7,5,2019
AZ,6,6,2019
AZ,6,7,2019
AZ,7,8,2019
AZ,7,9,2019
AZ,7,10,2019
AZ,6,11,2019
AZ,6,12,2019
AZ,5,13,2019
AZ,5,14,2019
AZ,4,15,2019
AZ,4,16,2019
AZ,4,17,2019
AZ,4,18,2019
AZ,1,19,2019
AZ,3,20,2019
AZ,2,21,2019
AZ,2,22,2019
AZ,1,23,2019
AZ,1,24,2019
AZ,1,25,2019
AZ,1,26,2019
AZ,1,27,2019
AZ,1,28,2019
AZ,1,29,2019
AZ,1,30,2019
AZ,1,31,2019
AZ,1,32,2019
AZ,1,33,2019
AZ,1,34,2019
AZ,1,35,2019
AZ,1,36,2019
AZ,1,37,2019
AZ,1,38,2019
AZ,1,39,2019
AZ,1,40,2019
AZ,1,41,2019
AZ,1,42,2019
AZ,1,43,2019
AZ,1,44,2019
AZ,5,45,2019
AZ,5,46,2019
AR,9,11,2016
AR,10,10,2016
AR,10,9,2016
AR,5,8,2016
AR,4,7,2016
AR,3,6,2016
AR,2,5,2016
AR,2,4,2016
AR,1,3,2016
AR,1,2,2016
AR,1,1,2016
AR,1,52,2016
AR,1,51,2015
AR,1,50,2015
AR,1,49,2015
AR,1,48,2015
AR,1,47,2015
AR,1,46,2015
AR,1,45,2015
AR,1,44,2015
AR,1,43,2015
AR,1,42,2015
AR,1,41,2015
AR,1,40,2015
AR,1,39,2015
AR,1,38,2015
AR,1,37,2015
AR,1,36,2015
AR,1,35,2015
AR,1,34,2015
AR,1,33,2015
AR,1,32,2015
AR,1,31,2015
AR,1,30,2015
AR,1,29,2015
AR,1,28,2015
AR,1,27,2015
AR,1,26,2015
AR,1,25,2015
AR,1,24,2015
AR,1,23,2015
AR,1,22,2015
AR,1,21,2015
AR,1,20,2015
AR,1,19,2015
AR,1,18,2015
AR,1,17,2015
AR,1,16,2015
AR,1,15,2015
AR,1,14,2015
AR,1,13,2015
AR,2,12,2015
AR,5,11,2015
AR,6,10,2015
AR,8,9,2015
AR,6,8,2015
AR,10,7,2015
AR,10,6,2015
AR,10,5,2015
AR,10,4,2015
AR,10,3,2015
AR,10,2,2015
AR,10,1,2015
AR,9,53,2015
AR,10,52,2014
AR,10,51,2014
AR,8,50,2014
AR,3,49,2014
AR,1,48,2014
AR,1,47,2014
AR,1,46,2014
AR,1,45,2014
AR,1,44,2014
AR,1,43,2014
AR,1,42,2014
AR,1,41,2014
AR,1,40,2014
AR,1,39,2014
AR,1,38,2014
AR,1,37,2014
AR,1,36,2014
AR,1,35,2014
AR,1,34,2014
AR,1,33,2014
AR,1,32,2014
AR,1,31,2014
AR,1,30,2014
AR,1,29,2014
AR,1,28,2014
AR,1,27,2014
AR,1,26,2014
AR,1,25,2014
AR,1,24,2014
AR,1,23,2014
AR,1,22,2014
AR,1,21,2014
AR,1,20,2014
AR,1,19,2014
AR,1,18,2014
AR,1,17,2014
AR,1,16,2014
AR,1,15,2014
AR,1,14,2014
AR,1,13,2014
AR,1,12,2014
AR,1,11,2014
AR,2,10,2014
AR,1,9,2014
AR,3,8,2014
AR,7,7,2014
AR,9,6,2014
AR,10,5,2014
AR,10,4,2014
AR,10,3,2014
AR,10,2,2014
AR,10,1,2014
AR,10,52,2013
AR,4,51,2013
AR,1,50,2013
AR,3,49,2013
AR,3,48,2013
AR,1,47,2013
AR,1,46,2013
AR,1,45,2013
AR,2,44,2013
AR,1,43,2013
AR,1,42,2013
AR,1,41,2013
AR,1,40,2013
AR,0,39,2013
AR,1,38,2013
AR,1,37,2013
AR,1,36,2013
AR,1,35,2013
AR,1,34,2013
AR,1,33,2013
AR,1,32,2013
AR,1,31,2013
AR,1,30,2013
AR,1,29,2013
AR,1,28,2013
AR,1,27,2013
AR,1,26,2013
AR,1,25,2013
AR,1,24,2013
AR,1,23,2013
AR,1,22,2013
AR,1,21,2013
AR,1,20,2013
AR,1,19,2013
AR,1,18,2013
AR,1,17,2013
AR,1,16,2013
AR,1,15,2013
AR,1,14,2013
AR,1,13,2013
AR,1,12,2013
AR,1,11,2013
AR,1,10,2013
AR,1,9,2013
AR,1,8,2013
AR,2,7,2013
AR,5,6,2013
AR,7,5,2013
AR,10,4,2013
AR,10,3,2013
AR,10,2,2013
AR,8,1,2013
AR,8,52,2012
AR,10,51,2012
AR,4,50,2012
AR,1,49,2012
AR,1,48,2012
AR,1,47,2012
AR,1,46,2012
AR,1,45,2012
AR,1,44,2012
AR,1,43,2012
AR,1,42,2012
AR,1,41,2012
AR,1,40,2012
AR,0,39,2012
AR,0,38,2012
AR,0,37,2012
AR,0,36,2012
AR,0,35,2012
AR,0,34,2012
AR,0,33,2012
AR,0,32,2012
AR,0,31,2012
AR,1,30,2012
AR,1,29,2012
AR,1,28,2012
AR,0,27,2012
AR,1,26,2012
AR,1,25,2012
AR,1,24,2012
AR,1,23,2012
AR,1,22,2012
AR,1,21,2012
AR,1,20,2012
AR,1,19,2012
AR,1,18,2012
AR,1,17,2012
AR,1,16,2012
AR,1,15,2012
AR,1,14,2012
AR,1,13,2012
AR,4,12,2012
AR,10,11,2012
AR,8,10,2012
AR,4,9,2012
AR,2,8,2012
AR,1,7,2012
AR,1,6,2012
AR,1,5,2012
AR,1,4,2012
AR,1,3,2012
AR,1,2,2012
AR,1,1,2012
AR,1,52,2011
AR,1,51,2011
AR,1,50,2011
AR,1,49,2011
AR,1,48,2011
AR,1,47,2011
AR,1,46,2011
AR,1,45,2011
AR,1,44,2011
AR,1,43,2011
AR,1,42,2011
AR,1,41,2011
AR,1,40,2011
AR,0,39,2011
AR,0,38,2011
AR,0,37,2011
AR,0,36,2011
AR,0,35,2011
AR,0,34,2011
AR,0,33,2011
AR,0,32,2011
AR,0,31,2011
AR,0,30,2011
AR,0,29,2011
AR,0,28,2011
AR,1,27,2011
AR,0,26,2011
AR,0,25,2011
AR,1,24,2011
AR,1,23,2011
AR,1,22,2011
AR,1,21,2011
AR,1,20,2011
AR,1,19,2011
AR,1,18,2011
AR,1,17,2011
AR,1,16,2011
AR,1,15,2011
AR,1,14,2011
AR,1,13,2011
AR,1,12,2011
AR,2,11,2011
AR,1,10,2011
AR,10,9,2011
AR,10,8,2011
AR,10,7,2011
AR,10,6,2011
AR,10,5,2011
AR,10,4,2011
AR,10,3,2011
AR,6,2,2011
AR,2,1,2011
AR,1,52,2011
AR,2,51,2010
AR,1,50,2010
AR,1,49,2010
AR,1,48,2010
AR,1,47,2010
AR,1,46,2010
AR,1,45,2010
AR,1,44,2010
AR,1,43,2010
AR,1,42,2010
AR,1,41,2010
AR,1,40,2010
AR,1,39,2010
AR,1,38,2010
AR,1,37,2010
AR,1,36,2010
AR,1,35,2010
AR,1,34,2010
AR,1,33,2010
AR,1,32,2010
AR,1,31,2010
AR,1,30,2010
AR,1,29,2010
AR,1,28,2010
AR,1,27,2010
AR,1,26,2010
AR,1,25,2010
AR,1,24,2010
AR,1,23,2010
AR,1,22,2010
AR,1,21,2010
AR,1,20,2010
AR,1,19,2010
AR,1,18,2010
AR,1,17,2010
AR,1,16,2010
AR,1,15,2010
AR,1,14,2010
AR,1,13,2010
AR,1,12,2010
AR,1,11,2010
AR,1,10,2010
AR,2,9,2010
AR,1,8,2010
AR,1,7,2010
AR,1,6,2010
AR,2,5,2010
AR,1,4,2010
AR,1,3,2010
AR,1,2,2010
AR,1,1,2010
AR,1,52,2010
AR,1,51,2009
AR,1,50,2009
AR,2,49,2009
AR,4,48,2009
AR,9,47,2009
AR,5,46,2009
AR,9,45,2009
AR,10,44,2009
AR,10,43,2009
AR,10,42,2009
AR,10,41,2009
AR,10,40,2009
AR,8,39,2009
AR,9,38,2009
AR,7,37,2009
AR,7,36,2009
AR,4,35,2009
AR,9,34,2009
AR,1,33,2009
AR,0,32,2009
AR,1,31,2009
AR,1,30,2009
AR,1,29,2009
AR,0,28,2009
AR,0,27,2009
AR,0,26,2009
AR,0,25,2009
AR,0,24,2009
AR,0,23,2009
AR,0,22,2009
AR,0,21,2009
AR,0,20,2009
AR,1,19,2009
AR,1,18,2009
AR,1,17,2009
AR,1,16,2009
AR,1,15,2009
AR,1,14,2009
AR,1,13,2009
AR,2,12,2009
AR,3,11,2009
AR,3,10,2009
AR,4,9,2009
AR,3,8,2009
AR,3,7,2009
AR,4,6,2009
AR,6,5,2009
AR,4,4,2009
AR,1,3,2009
AR,1,2,2009
AR,1,1,2009
AR,2,53,2009
AR,1,52,2008
AR,1,51,2008
AR,1,50,2008
AR,1,49,2008
AR,2,48,2008
AR,1,47,2008
AR,1,46,2008
AR,1,45,2008
AR,1,44,2008
AR,1,43,2008
AR,1,42,2008
AR,1,41,2008
AR,6,40,2008
AR,1,43,2020
AR,1,42,2020
AR,1,41,2020
AR,1,40,2020
AR,1,39,2020
AR,1,38,2020
AR,2,37,2020
AR,1,36,2020
AR,1,35,2020
AR,1,34,2020
AR,1,33,2020
AR,1,32,2020
AR,1,31,2020
AR,1,30,2020
AR,1,29,2020
AR,1,28,2020
AR,1,27,2020
AR,1,26,2020
AR,1,25,2020
AR,1,24,2020
AR,1,23,2020
AR,1,22,2020
AR,1,21,2020
AR,1,20,2020
AR,1,19,2020
AR,1,18,2020
AR,1,17,2020
AR,1,16,2020
AR,1,15,2020
AR,1,14,2020
AR,5,13,2020
AR,7,12,2020
AR,6,11,2020
AR,10,10,2020
AR,13,9,2020
AR,11,8,2020
AR,12,7,2020
AR,12,6,2020
AR,13,5,2020
AR,11,4,2020
AR,11,3,2020
AR,10,2,2020
AR,8,1,2020
AR,10,52,2019
AR,10,51,2019
AR,10,50,2019
AR,7,49,2019
AR,7,48,2019
AR,6,47,2019
AR,8,46,2019
AR,4,45,2019
AR,4,44,2019
AR,2,43,2019
AR,3,42,2019
AR,2,41,2019
AR,1,40,2019
AR,1,39,2019
AR,1,38,2019
AR,1,37,2019
AR,1,36,2019
AR,1,35,2019
AR,1,34,2019
AR,1,33,2019
AR,1,32,2019
AR,1,31,2019
AR,1,30,2019
AR,1,29,2019
AR,1,28,2019
AR,1,27,2019
AR,1,26,2019
AR,1,25,2019
AR,1,24,2019
AR,1,23,2019
AR,1,22,2019
AR,1,21,2019
AR,1,20,2019
AR,1,19,2019
AR,1,18,2019
AR,1,17,2019
AR,1,16,2019
AR,2,15,2019
AR,4,14,2019
AR,6,13,2019
AR,9,12,2019
AR,10,11,2019
AR,10,10,2019
AR,10,9,2019
AR,10,8,2019
AR,10,7,2019
AR,10,6,2019
AR,10,5,2019
AR,10,4,2019
AR,5,3,2019
AR,2,2,2019
AR,4,1,2019
AR,7,52,2018
AR,6,51,2018
AR,5,50,2018
AR,2,49,2018
AR,2,48,2018
AR,4,47,2018
AR,3,46,2018
AR,1,45,2018
AR,2,44,2018
AR,1,43,2018
AR,1,42,2018
AR,1,41,2018
AR,1,40,2018
AR,2,39,2018
AR,1,38,2018
AR,1,37,2018
AR,1,36,2018
AR,1,35,2018
AR,1,34,2018
AR,1,33,2018
AR,1,32,2018
AR,1,31,2018
AR,1,30,2018
AR,1,29,2018
AR,1,28,2018
AR,1,27,2018
AR,1,26,2018
AR,1,25,2018
AR,1,24,2018
AR,1,23,2018
AR,1,22,2018
AR,1,21,2018
AR,1,20,2018
AR,1,19,2018
AR,1,18,2018
AR,1,17,2018
AR,1,16,2018
AR,1,15,2018
AR,1,14,2018
AR,1,13,2018
AR,1,12,2018
AR,4,11,2018
AR,5,10,2018
AR,9,9,2018
AR,10,8,2018
AR,10,7,2018
AR,10,6,2018
AR,10,5,2018
AR,10,4,2018
AR,10,3,2018
AR,10,2,2018
AR,10,1,2018
AR,10,52,2017
AR,10,51,2017
AR,10,50,2017
AR,8,49,2017
AR,4,48,2017
AR,1,47,2017
AR,3,46,2017
AR,1,45,2017
AR,1,44,2017
AR,1,43,2017
AR,1,42,2017
AR,1,41,2017
AR,1,40,2017
AR,1,39,2017
AR,1,38,2017
AR,1,37,2017
AR,1,36,2017
AR,1,35,2017
AR,1,34,2017
AR,1,33,2017
AR,1,32,2017
AR,1,31,2017
AR,1,30,2017
AR,1,29,2017
AR,1,28,2017
AR,1,27,2017
AR,1,26,2017
AR,1,25,2017
AR,1,24,2017
AR,1,23,2017
AR,1,22,2017
AR,2,21,2017
AR,1,20,2017
AR,1,19,2017
AR,2,18,2017
AR,1,17,2017
AR,1,16,2017
AR,3,15,2017
AR,3,14,2017
AR,5,13,2017
AR,8,12,2017
AR,7,11,2017
AR,10,10,2017
AR,10,9,2017
AR,10,8,2017
AR,10,7,2017
AR,10,6,2017
AR,10,5,2017
AR,8,4,2017
AR,6,3,2017
AR,3,2,2017
AR,2,1,2017
AR,2,52,2016
AR,1,51,2016
AR,2,50,2016
AR,1,49,2016
AR,1,48,2016
AR,1,47,2016
AR,2,46,2016
AR,1,45,2016
AR,1,44,2016
AR,1,43,2016
AR,1,42,2016
AR,1,41,2016
AR,1,40,2016
AR,1,39,2016
AR,1,38,2016
AR,2,37,2016
AR,1,36,2016
AR,1,35,2016
AR,1,34,2016
AR,1,33,2016
AR,1,32,2016
AR,1,31,2016
AR,1,30,2016
AR,1,29,2016
AR,1,28,2016
AR,1,27,2016
AR,1,26,2016
AR,1,25,2016
AR,1,24,2016
AR,1,23,2016
AR,1,22,2016
AR,1,21,2016
AR,1,20,2016
AR,2,19,2016
AR,5,18,2016
AR,2,17,2016
AR,7,16,2016
AR,7,15,2016
AR,5,14,2016
AR,6,13,2016
AR,5,12,2016
CA,1,29,2012
CA,1,30,2012
CA,1,31,2012
CA,1,32,2012
CA,1,33,2012
CA,1,34,2012
CA,1,35,2012
CA,1,36,2012
CA,1,37,2012
CA,1,38,2012
CA,1,39,2012
CA,1,40,2012
CA,1,41,2012
CA,1,42,2012
CA,1,43,2012
CA,1,44,2012
CA,1,45,2012
CA,1,46,2012
CA,1,47,2012
CA,1,48,2012
CA,1,49,2012
CA,1,50,2012
CA,1,51,2012
CA,7,52,2012
CA,2,1,2013
CA,3,2,2013
CA,6,3,2013
CA,9,4,2013
CA,10,5,2013
CA,8,6,2013
CA,6,7,2013
CA,4,8,2013
CA,2,9,2013
CA,3,10,2013
CA,1,11,2013
CA,1,12,2013
CA,1,13,2013
CA,1,14,2013
CA,1,15,2013
CA,1,16,2013
CA,1,17,2013
CA,1,18,2013
CA,1,19,2013
CA,1,20,2013
CA,1,21,2013
CA,1,22,2013
CA,1,23,2013
CA,1,24,2013
CA,1,25,2013
CA,1,26,2013
CA,1,27,2013
CA,1,28,2013
CA,1,29,2013
CA,1,30,2013
CA,1,31,2013
CA,1,32,2013
CA,1,33,2013
CA,1,34,2013
CA,1,35,2013
CA,1,36,2013
CA,1,37,2013
CA,1,38,2013
CA,1,39,2013
CA,1,40,2013
CA,1,41,2013
CA,1,42,2013
CA,1,43,2013
CA,1,44,2013
CA,1,45,2013
CA,1,46,2013
CA,1,47,2013
CA,1,48,2013
CA,1,49,2013
CA,1,50,2013
CA,2,51,2013
CA,7,52,2013
CA,8,1,2014
CA,7,2,2014
CA,7,3,2014
CA,8,4,2014
CA,6,5,2014
CA,4,6,2014
CA,4,7,2014
CA,3,8,2014
CA,2,9,2014
CA,1,10,2014
CA,1,11,2014
CA,1,12,2014
CA,1,13,2014
CA,1,14,2014
CA,1,15,2014
CA,1,16,2014
CA,1,17,2014
CA,1,18,2014
CA,1,19,2014
CA,1,20,2014
CA,1,21,2014
CA,1,22,2014
CA,1,23,2014
CA,1,24,2014
CA,1,25,2014
CA,1,26,2014
CA,1,27,2014
CA,1,28,2014
CA,1,29,2014
CA,1,30,2014
CA,1,31,2014
CA,1,32,2014
CA,1,33,2014
CA,1,34,2014
CA,1,35,2014
CA,1,36,2014
CA,1,37,2014
CA,1,38,2014
CA,1,39,2014
CA,1,40,2014
CA,1,41,2014
CA,1,42,2014
CA,1,43,2014
CA,1,44,2014
CA,1,45,2014
CA,1,46,2014
CA,1,47,2014
CA,2,48,2014
CA,1,49,2014
CA,1,50,2014
CA,2,51,2014
CA,7,52,2014
CA,8,53,2015
CA,6,1,2015
CA,7,2,2015
CA,8,3,2015
CA,9,4,2015
CA,7,5,2015
CA,6,6,2015
CA,4,7,2015
CA,4,8,2015
CA,3,9,2015
CA,3,10,2015
CA,3,11,2015
CA,2,12,2015
CA,2,13,2015
CA,1,14,2015
CA,1,15,2015
CA,1,16,2015
CA,1,17,2015
CA,1,18,2015
CA,1,19,2015
CA,1,20,2015
CA,1,21,2015
CA,1,22,2015
CA,1,23,2015
CA,1,24,2015
CA,1,25,2015
CA,1,26,2015
CA,1,27,2015
CA,1,28,2015
CA,1,29,2015
CA,1,30,2015
CA,1,31,2015
CA,1,32,2015
CA,1,33,2015
CA,1,34,2015
CA,1,35,2015
CA,1,36,2015
CA,1,37,2015
CA,1,38,2015
CA,1,39,2015
CA,1,40,2015
CA,1,41,2015
CA,1,42,2015
CA,1,43,2015
CA,1,44,2015
CA,1,45,2015
CA,1,46,2015
CA,1,47,2015
CA,1,48,2015
CA,1,49,2015
CA,1,50,2015
CA,1,51,2015
CA,3,52,2016
CA,1,1,2016
CA,1,2,2016
CA,2,3,2016
CA,2,4,2016
CA,4,5,2016
CA,6,6,2016
CA,7,7,2016
CA,5,8,2016
CA,5,9,2016
CA,6,10,2016
CA,4,11,2016
CA,1,40,2008
CA,1,41,2008
CA,1,42,2008
CA,1,43,2008
CA,1,44,2008
CA,1,45,2008
CA,1,46,2008
CA,1,47,2008
CA,1,48,2008
CA,1,49,2008
CA,1,50,2008
CA,1,51,2008
CA,1,52,2008
CA,1,53,2009
CA,1,1,2009
CA,1,2,2009
CA,1,3,2009
CA,1,4,2009
CA,2,5,2009
